4440,5,600000
2510,2,368500
1700,4,616000
580,2,90000
3110,4,1033890
1890,4,525000
1710,5,635000
1300,3,678700
740,4,335000
1030,2,455000
2510,4,375000
1480,3,425000
2830,5,980000
1000,4,320000
1030,4,368000
950,2,193500
1080,3,650000
1100,4,375000
2790,4,375000
1180,3,475000
2860,4,1315000
4000,5,771005
1210,2,156601
1120,4,554000
2610,4,970000
1250,2,520000
1140,3,206000
1160,3,422000
2420,4,597400
2305,2,705000
3360,5,738515
1990,5,852000
1750,3,575000
2560,4,1240000
1360,3,450000
1220,3,248000
860,2,345000
1840,3,380000
2100,4,365000
2400,3,355000
1270,3,861000
2230,3,1600000
2900,3,565000
2490,4,690000
990,2,280000
1230,1,1247000
940,3,460000
3080,4,775000
1700,5,539000
930,2,160000
1040,2,687500
3090,4,2480000
1700,2,378000
1260,2,495000
2110,4,720000
1740,3,390000
1400,3,565000
1740,3,325000
2570,4,1170000
1390,3,317000
1340,3,252000
1230,3,577000
2110,2,400000
1350,4,400000
1690,3,293000
2660,4,753888
2970,4,665000
1080,3,132500
1700,3,985000
1340,3,1500000
1830,4,879950
1190,3,325500
1380,3,350000
1440,3,250000
930,3,320000
3180,4,790000
2390,3,810000
2640,5,632500
1780,3,438000
1560,3,915000
1420,4,292500
1180,3,176000
2200,3,485000
1480,3,415000
1090,3,325000
1430,4,770126
2400,4,333000
1820,3,205000
1660,3,261000
1200,3,398500
1360,3,499000
1230,4,235000
1750,4,270000
2490,3,1705000
2690,4,500000
1060,3,540000
2830,3,1170000
2700,4,1557600
900,2,180250
2790,4,865000
1220,4,165000
1920,4,870000
1340,4,465000
840,3,335000
1380,4,725000
1572,3,299000
1690,3,449000
1800,3,332500
940,3,430000
1360,3,561000
1600,3,390000
1250,3,390000
1070,3,257500
2740,4,730000
1080,3,185000
1200,3,309950
1350,2,428000
1680,2,935000
3230,4,625000
1750,6,375900
1210,3,570000
2390,4,314500
1050,2,521000
1010,3,318000
1160,3,294950
720,2,195000
2090,3,289000
900,3,412000
1590,3,575000
1470,4,1050000
1970,3,509950
790,2,189000
3260,4,715000
1010,3,306000
3640,5,1200690
1580,4,410000
590,3,445000
780,4,445000
1440,5,344000
1110,2,320000
1430,3,200000
1310,3,214950
2160,4,429000
1290,4,435000
2810,4,350000
980,3,457500
1220,4,390000
1080,4,299500
1240,3,625000
1790,3,359950
3970,3,1065000
900,2,553000
2530,3,2160000
2340,4,645000
2310,4,525000
1280,3,370000
1200,4,375000
2040,3,857500
2600,3,428000
1930,4,270000
1730,4,725000
4270,4,949000
2380,5,1200000
1300,3,502000
2040,4,250000
1490,3,259900
2380,4,342000
1180,3,475000
920,2,600000
1340,3,475000
1750,4,432000
1230,3,569000
1060,3,230000
2600,4,392000
2670,3,605000
1520,3,447000
1180,4,265000
1210,3,369000
980,2,134000
940,2,499950
2250,3,325000
780,3,170000
1400,3,285750
1820,3,539950
2760,5,2400000
710,2,395000
1300,3,315000
840,2,210000
4060,4,1175000
1900,4,215000
1350,3,225000
1880,3,735000
1320,3,284000
1200,3,250000
4930,7,1240000
1470,4,495000
2420,4,1490000
1620,4,750000
780,3,385000
2340,4,220000
1370,5,446000
4510,4,1815000
2890,5,480000
1130,3,272000
1150,4,310597
1580,3,485000
860,4,525000
2150,4,580000
2510,4,685000
2680,4,1130000
940,2,170000
2600,5,628000
2190,4,540000
2010,4,299500
1880,3,300000
1450,3,365000
1500,4,460000
1760,3,455000
2050,4,500000
1880,5,530000
3110,3,2260000
1610,3,505000
900,3,471001
1900,3,390000
1605,3,491000
1280,3,184500
1590,3,650000
1340,4,364000
990,3,225000
1060,3,400000
1090,2,427500
2490,4,590000
2170,3,619500
2010,4,975000
2380,4,855000
1860,3,811000
1480,3,450000
2970,3,499500
1650,3,250000
2300,4,750000
1500,2,170000
3520,4,1395000
1350,4,304500
1130,3,203700
1120,3,225000
2180,4,875000
1982,4,283200
1440,3,325000
2260,3,675000
1580,3,779000
1120,3,552100
940,2,343000
2440,4,425000
990,2,585000
3120,4,444900
1600,3,268000
2793,4,421500
1440,3,250000
1250,5,400000
1000,3,140000
2420,4,998000
1080,3,260000
1260,4,401500
2140,5,600000
1410,3,432000
780,3,180000
1990,3,725000
1070,2,350000
1790,4,251100
2030,4,404000
1250,3,305000
1520,3,405000
1710,5,292050
1540,3,270000
1840,4,390000
1470,4,852000
2620,4,742500
1360,2,305000
3220,4,590000
1020,2,535000
1340,3,303000
1030,2,543115
3310,5,1650000
3540,4,925000
3240,4,870000
1460,4,675000
1630,4,831000
780,2,200000
2190,3,740000
2100,4,880000
2130,6,1225000
2550,4,543500
1380,4,657500
3370,4,559630
1420,3,465000
1290,3,450000
1000,3,499000
1330,3,779000
1590,4,670500
3010,4,754999
3490,4,975000
750,2,370000
2470,4,633100
1620,4,397000
1340,3,410000
1650,4,559500
1260,3,399900
1290,4,324950
1790,4,260000
5010,4,1468000
1610,4,657500
1110,3,595000
5370,7,884900
2470,4,356000
800,3,592500
4460,3,1550000
2360,3,348000
3440,5,1089000
1400,4,450000
1220,3,546940
1120,2,305000
3250,4,530000
1010,4,290000
1100,4,320000
910,2,239900
2200,3,290000
980,4,639000
990,4,605000
970,4,423000
1230,3,440000
1500,5,380000
1140,3,685000
1300,3,360000
2610,3,515000
3510,4,1255000
2520,4,525000
1140,4,390000
2190,3,650000
2080,5,825000
2130,4,355000
1370,3,350000
2390,4,359500
1340,4,455000
4310,4,2525000
1510,4,250000
1430,4,540000
790,2,150000
3230,4,699000
1840,3,575000
2630,4,625000
1990,3,310000
2670,4,550000
4475,5,1035480
1750,3,325000
860,2,290300
1480,3,224000
3450,3,688000
2600,4,402500
1360,4,560000
1310,3,196500
1500,3,570000
1590,3,249000
930,3,505400
1920,3,571000
1260,4,410000
1480,4,689000
720,2,205000
1020,3,307000
800,2,180000
1180,4,415000
1590,2,409900
2280,4,401500
2410,3,480000
2080,4,1590000
2080,3,490000
1320,4,520000
2990,5,802541
1350,4,880000
1860,3,309620
1140,2,358000
2410,4,299800
2100,3,1150000
1430,3,462600
2190,4,785000
1940,5,577000
1180,2,352500
1480,3,325000
1120,2,435000
1480,3,475000
2660,4,590000
1290,4,600000
1300,2,412250
7320,5,1135250
870,2,550000
1040,3,555000
700,2,282150
2230,4,500000
780,3,428000
2050,4,689500
1350,2,390000
660,1,250000
2010,3,490000
1100,3,538000
2260,3,325000
810,2,325000
970,3,576000
2290,3,365000
2456,3,329950
2480,6,665000
1550,3,361000
2320,5,875000
2150,3,410000
1640,3,561000
3260,3,1080000
1300,4,453500
2290,4,359950
1940,3,850000
2460,4,579950
890,2,199990
2220,4,799000
2080,4,896000
1230,3,435000
910,2,254000
2290,4,860000
1010,3,550000
3020,4,490000
1400,3,217500
1490,3,245000
1000,2,410000
2950,4,740000
2370,3,943500
1530,3,500000
1320,4,560000
1450,3,555000
1250,3,333000
1560,4,544300
1060,3,250000
1440,4,275000
980,4,212000
4170,3,2250000
1500,3,1014250
830,2,426000
2800,4,380000
1120,2,540000
1200,3,185000
1510,3,735000
2520,5,925000
1360,4,355000
1330,5,347500
1950,3,412000
1420,3,255000
2680,4,750000
1150,3,305000
3380,5,600000
2550,4,703770
3640,4,780000
3020,4,879950
2790,3,1245000
1400,3,1100000
1720,4,360000
1130,3,340000
1170,3,250000
1160,3,230500
3880,4,762300
1140,4,400000
1770,3,340500
2130,4,485000
1150,3,372977
1650,3,438000
1930,3,490000
1400,4,454800
2750,5,1295000
1770,4,500000
2100,4,333000
1090,2,249000
1550,4,453000
1140,4,675000
4860,4,1385000
2490,3,370000
1010,3,636100
1390,3,230000
880,4,620047
1010,3,265000
1280,3,185000
1910,6,730000
1850,4,405000
2700,4,725000
1980,3,306000
1100,3,262000
1450,4,360000
1390,3,550000
1810,3,555700
1220,3,239975
1390,3,396000
2190,4,780000
1490,3,260000
1170,3,640000
1660,3,559950
1220,3,453000
2250,4,363000
1560,4,262000
3250,4,800000
1740,3,517000
2520,4,598500
1740,4,429950
1580,3,492000
1860,4,535000
2080,3,448500
2250,4,572650
1390,3,350500
1160,3,190000
1230,3,250000
3450,5,525000
2120,4,402000
1020,5,485000
2960,5,630000
3510,5,1205000
2110,3,370000
990,5,515000
1400,5,580000
830,3,500000
1260,3,380000
910,2,345000
890,2,448000
2690,4,1400000
1108,3,369500
1220,3,301000
990,3,615000
2410,4,471000
1190,3,245000
1890,3,950000
1180,4,549950
1010,2,300000
2760,6,1098000
3640,4,939000
1800,4,900000
1630,4,340000
1190,4,440000
1060,3,420000
1240,3,215000
1960,4,565000
1370,3,638700
1520,4,695000
1810,3,540000
2330,2,577500
1010,3,270000
1230,5,427000
1260,3,429000
1570,5,530000
820,2,208000
910,3,445000
2040,3,1320000
1520,3,207000
2490,4,778983
1420,3,435000
1310,3,720000
930,2,550000
610,2,286000
1150,3,288000
2320,4,1200000
1480,3,936000
930,2,141800
1480,3,395000
1590,5,881000
1220,4,230000
4150,5,635000
2480,4,468000
1300,3,315500
1090,5,185000
1400,6,442500
1847,4,216000
2610,4,440000
1450,3,297000
1340,3,427800
1290,3,572500
1160,2,365000
2730,4,756000
2840,5,345000
2726,3,819000
1700,3,262000
1210,3,290000
2160,3,660000
1170,3,229950
1010,2,235000
1420,3,523950
1880,3,485000
5550,4,1500000
1200,3,361000
860,4,537000
1730,3,525000
2100,3,277950
1230,3,295000
2090,5,540000
1250,3,357000
1250,4,715000
2110,4,380000
4010,4,1735000
1740,5,254000
2220,4,370000
1140,3,277000
3750,4,725000
1540,3,705000
840,2,389100
1740,3,350000
1840,4,1062000
930,2,105500
2480,6,775000
1960,4,260000
1660,4,753000
1420,3,705640
910,4,293550
1770,3,381000
2730,4,435000
1260,3,412000
2590,3,1295000
2070,4,272000
1290,3,300000
1490,3,391000
1090,2,400000
3420,4,975000
1260,3,237000
1100,4,358000
760,2,375000
2220,6,959000
1000,3,403000
1700,3,290000
1560,3,306000
2640,3,535000
3150,4,700000
960,4,440000
3690,4,2400000
1890,3,275000
3940,4,2300000
980,3,221000
1770,3,317625
940,2,362500
1330,3,609950
2640,4,829900
3570,3,725000
2050,4,595000
980,3,259000
1900,3,353000
1060,3,182000
3020,4,750000
2070,4,400000
1520,3,1989000
2130,5,920000
1170,2,540000
1660,3,975000
2320,2,694000
2090,3,355900
1610,3,885000
1440,3,252000
1740,3,612000
1140,2,320000
1290,3,246000
1110,3,277000
1870,3,1230000
3370,3,595000
1890,3,635000
1050,3,295000
1710,4,920000
1220,3,460000
902,3,152000
2669,4,402395
1080,3,269950
1650,3,710000
1800,4,250000
1200,4,403500
1070,4,340000
1530,3,590000
1060,2,224000
1910,3,615000
980,4,295000
1750,3,950000
1450,3,230000
1170,2,459500
3100,4,2500000
1270,3,254000
1280,3,247500
1810,4,560000
4270,4,1156000
2080,3,589950
1320,4,465000
1120,3,230000
1760,6,900000
1060,4,453000
1110,5,230000
1780,3,246000
1740,3,400000
1540,4,689888
1250,2,463000
1440,3,253500
2290,6,799200
1010,3,300000
1130,3,375000
720,2,295000
2020,4,262000
970,3,404000
790,2,250275
1660,4,680000
2220,2,1425000
1300,4,315000
2070,3,449950
1100,2,474000
1280,4,675000
1120,3,355500
2630,5,2050000
960,3,296000
3110,4,751000
1900,4,340000
2760,5,300000
1150,4,334000
2290,4,965000
1330,4,485000
1280,3,296500
680,2,193000
910,3,107000
1470,4,665000
1520,3,434900
1890,3,445000
1800,3,1015000
1990,4,328000
2390,3,400000
840,2,251000
1120,3,250000
1100,4,228000
1150,3,252500
1370,3,535000
1200,2,290000
1710,5,352000
1700,3,860000
1550,3,430000
4170,4,1200000
960,4,455000
2630,3,738000
1410,3,274800
850,2,447000
1890,3,250000
1740,3,548500
1280,5,367777
4750,5,1110000
1720,4,240000
2680,3,600000
2980,4,680000
2450,4,340000
1290,3,440000
1580,3,380000
1230,2,324950
3490,4,449950
3000,5,860000
1540,3,430000
2950,3,1325000
1090,2,490000
1820,4,799990
3380,4,1430000
1390,3,570000
820,2,102500
3970,4,949990
2500,4,336500
1590,5,707000
4430,4,2750000
1300,4,273500
2790,6,700000
3910,4,1749000
3490,4,414000
2630,4,575000
1150,5,441000
1720,3,750000
1730,3,226450
1020,3,507500
1220,3,577500
2060,4,655000
910,2,200000
1770,5,1398000
940,3,163500
3420,4,1350000
2200,4,280000
2400,3,570000
1670,3,587100
1220,4,530000
470,1,156000
1140,4,469500
1900,3,545000
3530,4,963000
940,3,335000
2250,3,390000
1140,4,315000
1970,4,315000
1330,3,485000
1270,3,377500
1790,3,260000
1100,3,241450
2220,4,275000
1720,3,500000
1640,5,795000
2020,3,405000
3080,4,550000
1370,4,485000
1190,2,245000
1670,3,345000
1590,3,518500
1200,3,320000
2580,3,898000
3580,5,870000
1010,3,225900
2360,4,490000
810,3,397500
2240,3,319950
1020,2,187000
1470,3,685000
2400,4,450000
900,2,174000
3080,6,570000
1130,4,179950
1720,3,471000
840,4,340000
1860,4,291000
1590,5,425000
1040,2,436500
3410,4,1405000
1740,4,300000
1050,3,205000
1270,3,247000
1020,3,735000
2970,3,685000
980,2,352500
1450,3,545000
1160,3,335000
1310,3,300000
1670,3,565000
1190,4,429900
3160,5,1250000
720,1,270000
2870,4,720000
1340,3,510000
1630,4,215000
1580,3,350000
1100,3,277000
2240,4,1145000
2470,4,550000
1420,4,518500
990,3,210490
990,3,543500
1340,3,335000
1940,3,423800
1460,4,150000
700,2,199950
1460,3,250000
790,2,198000
1660,3,658000
1630,5,681500
1940,4,252000
1460,3,265000
3690,4,780000
1060,2,353250
930,2,500000
1980,3,1049000
1140,3,245000
2600,4,665000
710,2,190000
1060,2,826000
1090,2,319000
880,2,199400
3010,4,980000
1820,3,675000
1650,6,583000
700,3,263000
1300,2,398000
1500,2,418000
2060,4,735000
1660,5,780000
1700,4,334950
1220,5,311000
1190,4,582000
1560,4,275000
2770,4,1197350
1120,3,135000
1150,3,309212
1450,4,244000
1200,3,219950
780,2,165000
3420,3,1225000
1830,3,585000
1350,2,250000
1370,3,667000
4010,4,972000
1340,3,335620
3150,7,450000
1350,3,349990
1250,3,517500
1180,3,435000
3370,4,825000
1480,3,466800
2780,3,950000
2230,3,1321500
2550,4,1865000
1790,3,1101000
2390,4,545000
1230,3,447000
1240,3,357823
3580,4,925000
1170,3,550000
1490,3,390000
3470,6,475000
2240,3,432500
1520,3,330000
2260,3,435000
940,3,545000
1790,4,704300
2000,3,593700
1190,2,555000
1250,3,309500
1200,3,425000
1100,4,385000
1080,2,475000
1090,2,685000
1000,3,375000
2280,4,416500
970,2,345000
820,2,195000
2680,3,630000
1470,2,380000
1200,3,370900
1860,3,440000
1140,3,420000
1140,2,365500
1820,4,310000
990,4,783200
630,2,190000
1600,5,569950
1220,3,319000
1440,3,244000
1950,4,392500
1200,4,210000
1100,4,353000
980,4,228800
1240,3,260000
2250,3,342000
950,3,248000
2140,3,270000
3690,3,1699000
1140,3,320000
2380,3,582000
1620,3,800000
1700,4,575000
1470,3,570000
3920,4,1650000
2590,3,796500
710,2,216000
1740,3,261500
1080,3,370350
1690,3,500000
2490,4,595500
3290,4,801000
1570,3,685000
3030,3,766950
1470,3,640000
1960,3,605000
1490,4,350000
1120,3,205000
800,2,350000
1130,3,172040
1120,4,268500
1020,4,500000
2610,4,1100000
1220,3,440000
1080,2,140000
3700,4,1288000
1550,4,645000
1810,4,740000
1060,3,520000
1770,4,1030000
2180,5,500000
1300,2,344000
1060,2,380000
3430,5,1420000
2320,4,700000
1700,3,500000
1310,2,330000
1330,3,280000
1930,5,450000
3120,4,653000
1460,3,375000
1150,5,513000
1840,3,1086000
1450,3,357500
1590,4,287500
1280,4,231500
1780,3,499000
1480,3,315000
700,2,450000
1230,4,500000
2460,5,850000
1960,4,538000
1990,3,490000
1650,3,485000
770,2,255000
3650,4,824000
1840,3,560000
1120,4,227000
1250,3,315000
960,3,294000
1840,5,915000
3230,4,570000
2064,3,567035
1580,3,517100
2320,3,307000
2510,5,635000
1320,3,292000
460,1,247000
1290,4,660000
1420,4,352000
3740,4,1078500
1150,2,325000
1550,3,622000
1480,3,656000
1570,3,660000
2060,2,213500
3200,4,720000
2330,4,680000
3610,4,2320000
2020,3,528000
3450,4,805000
770,2,163250
1330,3,539950
1290,3,500000
1320,3,720000
2580,3,640000
1250,4,621000
2400,4,278000
2710,3,275000
3990,4,825000
1150,4,700000
1870,3,709000
2090,4,632500
1470,4,631000
1540,3,384950
1080,4,275000
770,3,263500
1358,3,311600
2060,4,1375000
1240,3,340000
1520,3,275250
2620,4,720000
3130,4,652500
800,2,525000
1350,2,498800
1610,3,865000
2040,4,475000
2150,3,378000
1000,2,645000
1490,3,184000
950,3,515000
2770,4,890000
3330,3,1824100
2990,3,632925
4240,4,2187730
2220,5,1295000
2370,4,495000
860,2,170000
2070,4,348000
1140,3,716000
1300,3,365000
1420,2,592500
550,2,360000
1930,2,559000
1760,3,352950
3845,4,1750000
1430,3,399000
850,2,280000
2920,3,1088000
910,2,422500
2040,4,1025000
890,3,153500
1630,4,312900
1490,3,316000
1280,4,273000
5610,4,2725000
880,2,400000
1310,3,373000
1580,3,296500
1340,4,205000
2050,2,1100000
3370,3,713900
900,1,305000
1590,3,580000
1190,3,203000
1060,3,365000
2060,4,1000000
1570,4,535000
1150,3,430000
960,2,290000
4910,3,3800000
850,2,575000
1130,3,350000
2250,3,675000
1200,1,380000
3569,4,580000
1940,4,870000
4380,4,1300000
1140,3,550000
3750,3,782500
1610,4,800000
1840,5,590000
2510,4,541100
1330,3,263000
1880,3,550000
1210,3,532500
1130,3,580000
1330,3,601000
1910,3,1500000
1220,4,410000
1650,3,275000
1250,3,310000
2180,3,496000
970,4,375000
1300,3,198000
1520,3,240000
1730,2,479000
1390,4,741000
2710,4,544999
2100,3,299000
1410,3,450000
4225,4,1005000
1640,3,342000
2110,3,743000
1700,3,349950
2040,4,575000
1800,3,270000
2710,3,260000
2990,4,375000
1640,3,250000
1040,3,359950
1940,4,380000
3220,4,710000
1270,3,212500
1580,3,325000
2280,4,649800
2280,4,322000
1100,3,295000
2200,3,424000
1200,3,472000
990,3,615000
880,3,221000
870,4,410000
1720,3,285000
1850,4,277000
2600,3,985000
3130,3,710000
1610,3,292000
970,2,300000
2060,3,324747
1780,6,733000
2040,3,417000
1240,2,436000
2150,5,490000
1080,3,495000
1040,3,350500
1380,4,290000
1860,2,314950
1010,3,200000
1090,3,219500
2770,4,347000
1460,4,585000
1980,4,463000
2120,4,870000
1470,4,1600000
1140,3,255000
1630,3,800000
1700,2,407000
2960,4,472500
1150,3,361000
2590,4,673000
820,3,460000
3160,3,488000
2040,4,1001000
2160,4,1340000
2210,4,587000
1260,2,485000
2440,4,562500
1560,3,254000
1120,3,440000
1500,3,396000
1870,3,575000
2070,3,289950
2060,3,850000
3270,4,785000
2150,4,360000
680,1,250000
1450,4,375000
1310,2,280000
950,3,390000
800,3,465000
2150,3,375000
1430,4,255000
2230,3,600000
2620,4,443000
1480,3,575700
4860,4,2950000
2030,4,579000
2510,4,450800
960,2,387000
1710,4,495800
1320,3,410000
1040,2,535000
2770,2,754800
1830,3,434000
1070,4,581000
840,3,414500
1020,2,455000
1260,2,235000
1830,4,415000
790,3,438000
1129,2,330000
2710,4,668500
3130,4,598000
1270,3,519000
1800,4,305000
1350,3,279950
870,2,573300
1860,3,384950
1260,2,405000
1570,3,425000
1160,3,269000
1750,4,750000
830,2,425000
1260,4,890000
1500,3,390000
1110,5,280000
1080,2,486700
2100,4,500000
1210,3,353000
1890,3,395000
1460,3,220000
900,3,329000
2200,4,515000
1140,2,400000
2020,4,450000
1320,3,345000
720,3,315000
1690,4,679000
1220,3,271950
1880,3,325000
3440,4,782000
2450,4,300000
2620,4,650000
1460,3,244000
3420,4,655000
1820,4,735000
1500,3,431000
710,2,399950
1120,1,166000
1440,2,575000
2350,4,505000
1030,2,189950
1130,6,545000
1370,4,771000
780,3,525000
1090,3,325000
2830,3,614000
1900,3,230000
770,2,315000
3110,4,386500
1940,4,392000
1880,3,290000
950,3,733000
1670,3,246950
1390,4,442500
1280,3,183000
720,3,295000
1390,4,405000
1040,3,290000
1658,3,263900
1730,3,566950
860,2,366000
1660,3,625000
1340,4,350000
1470,3,169000
3140,4,2250000
2740,3,259000
1960,3,2225000
1430,6,893880
3080,4,841000
2780,3,560000
1200,2,232000
1040,4,215000
1730,6,429300
3240,5,719950
2600,4,512000
1670,3,500000
1160,4,545000
2700,6,585000
990,3,226550
1750,3,475000
3040,5,960000
1280,3,180000
1090,3,256000
1450,3,430000
2810,3,1165000
1425,3,467000
5060,4,2150000
1020,4,558000
1250,5,674000
1030,4,310000
1330,2,729999
1100,3,310000
1280,2,530000
2927,4,407000
1210,3,453000
2080,3,324900
2050,4,455000
1510,5,250000
1380,2,200000
1790,3,493000
2670,4,612000
1330,4,468000
2870,4,2850000
1260,2,270000
1620,3,1650000
2400,4,856600
1750,5,840000
2500,5,525000
1220,3,500000
2390,4,425000
830,2,425000
1290,3,439000
2180,3,560000
3180,4,1200000
3060,3,2475000
1160,3,315000
1290,3,557000
1530,5,580000
760,2,183000
1040,3,495000
5320,4,1062500
1360,3,305000
1070,3,615000
1410,3,325000
1520,4,565000
1170,4,356500
1940,4,530000
1230,3,524950
1990,3,309000
1660,5,1050000
920,2,555500
2230,3,685000
3580,5,1406890
1010,3,675000
1960,4,325000
2940,4,675000
1220,4,261490
2692,4,436472
1140,3,239950
2480,4,725000
900,3,179500
4020,3,1075000
1260,3,353000
1930,4,1105000
3890,5,1102030
1740,3,645000
3860,5,820875
2360,5,355500
1340,4,809000
1830,2,779000
3260,5,568450
3220,4,359999
710,2,299000
2260,5,365000
1090,2,625000
1110,3,500000
2160,5,979700
1120,3,316000
4290,7,840000
1810,3,405000
1750,3,937000
860,2,308000
1290,2,258800
900,3,270000
1090,3,292000
1300,3,455000
1850,4,769000
1380,3,695000
1070,3,226750
3650,4,861111
1090,3,196000
1260,3,259000
1220,5,333800
1990,4,630000
2840,4,525000
1090,3,410000
2740,6,620000
770,3,512031
1320,3,645000
2830,3,1898000
3040,4,725000
1930,4,1444000
1670,3,375000
1140,3,451300
1050,4,384000
2000,3,399950
1570,2,299990
1000,2,401750
2870,4,472000
1130,2,250000
1460,3,726000
760,2,265000
1800,3,237000
1880,3,530000
1160,4,200000
1350,4,352500
1510,3,657500
1320,3,475000
890,4,349950
2950,4,600000
1160,2,482000
2700,4,550000
2840,4,713000
1690,5,585000
1000,2,585000
720,2,259950
1860,3,350000
3030,4,1050000
910,2,405000
2410,4,1440000
1480,4,278000
1310,3,405000
2130,3,456000
3000,4,1688000
3400,4,765000
1830,3,379500
2710,4,399900
2600,5,739000
1290,3,299900
1200,3,338000
2020,4,415000
1220,4,197000
1740,3,590000
2350,5,850000
1050,2,410000
2910,4,499950
1320,2,447000
1270,3,320000
1170,3,216500
1910,3,494815
1210,3,477000
800,2,440000
1460,3,601500
2010,3,350000
2220,4,419950
1330,3,259500
2890,4,935000
1050,3,497000
1150,3,279000
1930,3,285000
2130,3,640000
1120,3,435010
1380,3,345000
1650,3,438000
3270,4,939000
1620,5,352000
920,2,535000
2100,3,499900
2290,0,339950
1800,5,575000
2210,3,600000
1200,2,450000
3230,4,875000
1810,4,812500
1650,3,599000
1620,3,780000
3000,4,675000
1520,4,425000
3930,5,1800000
1840,4,599000
3580,6,550000
1130,3,262500
1780,4,459950
3190,4,870000
1730,3,1150000
1140,3,373000
2850,4,770000
2540,5,355000
1660,3,910000
1070,2,312500
2920,5,562500
1090,3,270000
1820,3,479950
2200,4,512500
1500,5,379000
1400,3,233000
2520,4,518000
3284,4,460458
1950,3,409000
1000,3,352500
1440,2,430000
2090,4,601000
1300,5,469950
2390,2,699950
4230,5,935000
1790,3,272000
1560,4,315000
1280,3,428000
2020,3,556000
1440,3,495000
1630,3,550000
1150,5,474500
1730,4,320000
940,5,349950
1440,4,899000
3130,3,425000
720,2,184500
1210,3,132825
1480,4,740000
1780,4,296000
1570,3,315000
1914,4,300000
780,2,370000
2380,3,299999
1370,3,229000
2190,3,379900
2030,4,1050000
2080,3,610000
1710,3,304000
1400,3,395000
1220,4,360000
1160,3,380000
2070,3,575000
765,2,335000
1830,5,452000
3140,6,925850
1750,5,445000
1180,4,210000
990,3,222000
1730,4,895000
1480,5,550000
1150,3,269950
1400,3,762000
800,5,397000
1520,2,500000
1250,3,340000
2000,3,325000
970,3,172380
2800,5,345600
2640,4,383000
1320,3,460000
1260,3,535000
1570,2,800000
1970,3,406500
700,2,225000
1180,3,500000
1740,5,750000
1050,3,375000
2580,4,379950
1130,2,490000
2170,3,538000
1020,3,208000
1650,3,485000
1470,3,270000
3290,4,715000
2470,4,438950
1500,2,450000
2060,4,689900
1140,2,405000
2260,3,667000
1050,3,250000
1570,2,592350
1300,3,469500
2900,4,690000
1290,2,300000
2770,4,550000
1400,4,246000
3210,4,1285000
1140,2,405000
2040,3,346950
1150,3,458000
1000,2,264950
2360,3,339999
1250,3,345000
1140,4,260000
3820,4,1238000
2450,3,930000
3190,4,587000
1450,4,767500
1510,5,350000
2470,4,585000
1020,2,310000
1320,4,455000
3000,4,397000
1608,3,280000
2370,3,967500
1370,3,560000
1220,3,698000
2329,3,327555
940,4,420000
3030,4,2950000
1160,3,210000
1090,3,429000
1460,4,656500
1900,4,375000
2440,3,1000750
3560,4,882990
3320,4,685000
2140,4,525000
1750,3,660000
1490,3,350000
530,1,400000
2040,3,925000
1260,2,661000
1400,4,658600
1560,4,1955000
1970,5,297000
1320,3,270500
2380,4,594950
950,2,287000
3020,5,880000
1390,3,820000
1230,3,345000
1600,4,485000
1860,3,280000
2790,4,725500
1470,4,375000
2130,3,880000
1180,4,469500
1750,4,420000
1780,4,540000
1600,2,543000
1750,3,808000
1678,4,355425
1410,3,307000
2040,4,471000
1990,3,450000
1920,3,475000
2990,4,785000
1068,2,243000
2009,4,303210
2100,3,990000
1390,3,270000
4430,5,2450000
1570,3,265000
2329,4,540000
850,4,452000
1400,3,274000
1250,3,418000
1370,4,387500
2620,4,1250000
1600,3,480000
1790,4,303000
2180,4,720000
1010,3,545000
1600,3,490000
1200,5,300000
1170,4,568000
1020,2,235000
1200,3,320000
1460,3,340000
3420,4,1500000
2230,3,524500
2240,4,875000
1860,3,217000
1880,3,310000
1400,3,320000
960,3,500000
900,2,355000
2620,3,557500
1440,3,409000
1420,2,400000
2960,4,539950
1110,3,194000
1180,3,450000
720,3,225000
2040,3,550000
2240,3,340000
3060,4,970000
2540,5,1595000
6660,5,1920000
1100,5,280000
2840,4,685000
2680,4,475000
4360,4,950000
1570,3,256750
2820,5,730000
3940,5,2000000
3300,3,850000
1170,4,625000
1010,3,230000
4130,4,1135000
1020,1,152275
1840,4,410000
3118,4,541800
1120,2,465000
770,4,160000
1120,3,435000
2620,4,838400
1520,5,368500
940,3,445500
2290,3,440000
1390,3,259000
1410,4,625000
1300,2,620000
1590,3,300000
860,4,485000
3150,4,815000
1380,3,279950
1030,2,225000
1240,4,436000
2570,4,479950
1480,3,641000
4150,4,969990
2980,4,1012000
1670,3,555565
1270,3,389500
2100,4,1081000
560,2,340000
2590,3,695000
780,2,135000
2650,4,695000
3600,4,1698000
1450,2,822500
860,2,235000
1060,3,206000
1050,3,700000
1140,4,475000
1460,3,315000
1530,3,317000
1630,3,339950
2120,4,1100000
1200,4,270000
3130,4,920000
1200,3,329000
1710,5,628000
1260,3,401000
1450,4,1580000
700,3,355000
1320,2,700000
2040,4,350000
900,2,263300
1200,5,464000
1072,3,250000
1930,3,674000
4360,5,2750000
1260,3,538000
500,1,125000
2260,4,685000
1040,3,263500
1750,4,850000
2010,4,250000
2690,4,346290
3070,4,858000
3790,4,1295000
6110,5,2479000
2530,4,459000
2100,3,740000
1360,4,329950
1250,5,275000
